Product ID,Product Ingredients
T446,"1213634cd2-Aqua/Water/Eau, Glycerin, Cetearyl Alcohol, Helianthus Annuus (Sunflower) Seed Oil, Hydroxypropyl Guar, Stearamidopropyl Dimethylamine, Parfum/ Fragrance, Cetyl Esters, Caprylyl Glycol, Glyceryl Stearate, Tartaric Acid, Butyrospermum Parkii (Shea) Butter, Orbignya Oleifera Seed Oil, Bertholletia Excelsa Seed Oil, Limonene, Linalool, Benzyl Alcohol, Geraniol, Citronellol, Citral, Citric Acid. F.I.L. T70012304/1"
T447,"Water (Eau), Dimethicone, Cyclopentasiloxane, Dimethiconol, Propylene Glycol, Polyacrylamide, Phenyl Trimethicone, Phenoxyethanol, C13-14 Isoparaffin, Peg-8 Methicone, Fragrance (Parfum), Ethylhexyl Hydroxystearate, Laureth-7, Disodium Edta, Iodopropynyl Butylcarbamate, Tocopheryl Acetate, C10-40 Ospalkylamidopropylethyldimonium Ethosulfate, Hydrolyzed Sweet Almond Protein, Hydrolyzed Keratin, Hydrolyzed Wheat Protein, Jasmine Offcinale (Jasmine) Flower Extract, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Eugenol, Geraniol, Hydroxycitronellal, Limonene, Linalool, Bismuth Oxychloride (Ci 77163), Mica (Ci 77019), Titanium Dioxide (Ci 77891)."
T451,"Water (Aqua), Glycerin, Niacinamide, Hydrolyzed Yeast Protein, Zinc Gluconate, Vitamin E Acetate, Amodimethicone, Pvp, Fragrance (Parfum), Polyquaternium-37, Peg-12 Dimethicone Phenoxyethanol, Propylene Glycol Dicaprylate/ Dicaprate, Polysorbate 20, Cetrimonium Chloride, Ppg-1 Trideceth-6, Lactic Acid, Disodium Edta, Acrylates/Stearyl Methacrylate Copolymer, Zinc Sulfate, Sodium Benzoate, Iodopropynyl Butylcarbamate, Alpha-Isomethyl Ionone, Citral, Citronellol, Hexyl Cinnamal Limonene, Linalool."
T452,"Dimethicone, Dimethiconol, C12-15 Alkyl Benzoate, Cocos Nucifera (Coconut) Oil, Hydrolyzed Milk Protein, Albumen, Glycerin, Water (Aqua), Fragrance"
T453,"Cyclopentasiloxane, Cyclotetrasiloxane, Dimethiconol, Argania Spinosa (Argan) Kernel Oil, C12-15 Alkyl Benzoate, Fragrance, Red 17 (Ci 26100), Yellow 11 (Ci 47000)"
T454,"Water, Dimethicone, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Stearyl Alcohol, Quaternium-18, Hydroxyethylcellulose, Benzyl Alcohol, Sorbitan Caprylate, Peg-2m, Fragrance, Cetearyl Alcohol, Citric Acid, Oleyl Alcohol, Glyceryl Stearate, Polysorbate 60, Lysine Hcl, Edta, Panthenol, Panthenyl Ethyl Ether, Histidine"
T456,"Water/Eau, Dimethicone, Aloe Barbadensis Leaf Juice, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Stearyl Alcohol, Sorbitan Caprylate, Benzyl Alcohol, Hydroxyethylcellulose, Quaternium-18, Fragrance/Parfum, Peg-2m, Cetearyl Alcohol, Oleyl Alcohol, Glyceryl Stearate, Citric Acid, Polysorbate 60, Lysine Hcl, Edta"
T458,"Water (Aqua,Eau), Butylene Glycol, Polysorbate 20, Peg-7 Glyceryl Cocoate, Ethoxydiglycol, Caprylyl Glycol, Fragrance (Parfum), Tetrasodium Glutamate Diacetate, Peg-12 Dimethicone, Glyceryl Undecylenate, Glyceryl Laurate, Panthenol, Glycerin, Menthol, Mannitol, Malus Domestica Fruit Cell Culture Extract, Citric Acid, Quaternium-95, Dextran, Chondrus Crispus Extract, Propanediol, Xanthan Gum, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Trifolium Pratense (Clover) Flower Extract, Acetyl Tetrapeptide-3, Laminaria Digitata Extract, Hydrolyzed Rice Protein, Hydrolyzed Ceratonia Siliqua Seed Extract, Sodium Benzoate, Keratin, Zea Mays (Corn) Starch, Potassium Sorbate, Arginine, Acetyl Tyrosine, Pentylene Glycol, Glycogen, Phospholipids, Zinc Gluconate, Calcium Pantothenate, Hydrolyzed Keratin, Niacinamide, Ornithine Hcl, Polyquaternium-11, Citrulline, Hydrolyzed Soy Protein, Biotin, Glucosamine Hcl, Disodium Succinate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Arctium Majus Root Extract, Panax Ginseng Root Extract, Limonene, Geraniol, Linalool"
T459,"Cyclotetrasiloxane, Cyclopentasiloxane, Dimethiconol, Fragrance (Parfum), Water (Aqua/Eau), Cetearamidoethyldiethonium Succinoyl Hydrolyzed Pea Protein, Hypnea Musciformis Extract, Glycerin, Sargassum Filipendula Extract, Sorbitol, Caprylic/Capric Triglyceride, Chamomilla Recutita (Matricaria) Flower Extract, Helianthus Annuus (Sunflower) Seed Oil, Mangifera Indica (Mango) Seed Butter, Persea Gratissima (Avocado) Oil, Ricinus Communis (Castor) Seed Oil, Coco-Glucoside, Gelidiella Acerosa Extract, Argania Spinosa Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Tetrahexyldecyl Ascorbate, Coffea Arabica (Coffee) Seed Oil, Bisabolol, Phenoxyethanol, Tocopherol, Algin, Carrageenan, Chitosan, Guar Hydroxypropyltrimonium Chloride, Sorbitan Oleate, Xanthan Gum, Glycine Soja (Soybean) Oil, Ethylhexylglycerin, Zingiber Officinale (Ginger) Root Extract."
T460,"Aqua/Water/Eau, Polylquaternium-37, Parfum/Fragrance, Propylene Glycol Dicaprylate/Dicaprate, Polysorbate 20, Quaternium-87, Stearyl Alcohol, Glycine Soja Oil/Soybean Oil, Sodium Benzoate, Caprylyl Glycol, Behentrimonium Chloride, Ppg-1 Trideceth-6 Cocos Nucifera Oil/Coconut Oil, Candelilla Cera Candelilla Wax/Cire De Candelilla, Propylene Glycol, Citric Acid, Isopropyl Alcohol, Sorbitan Oleate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Polyquaternium-11, Sodium Hyaluronate, Limonene, Coumarin (F,I,L T284424/2). F.I.L. T284424/2."
T461,"Aqua, Panthenol (Vitamin B5), Rosmarinus Officinalis (Rosemary) Leaf Extract, Ascorbic Acid (Vitamin C), Aloe Barbadensis Leaf Juice, Hyaluronic Acid, Spiraea Ulmaria (Meadowsweet) Flower Extract, Hamamelis Virginiana (Witch Hazel) Extract, Salvia Officinalis (Sage) Extract, Tussilago Farfara (Coltsfoot) Leaf Extract, Achillea Millefolium Extract, Melissa Officinalis Extract (Balm Mint), Glycyrrhiza Glabra (Licorice Root) Extract, Thymus Vulgaris (Thyme) Extract, Equisetum Arvense Extract, Hydroxyethylcellulose, Sodium Benzoate, Potassium Sorbate, Parfum (Our Scent Blend With Natural And/Or Essential Oils)."
T462,"1041626 Fs8, Cyclopentasiloxane, Dimethiconol, Fragrance, Argania Spinosa Kernel Oil, Prunus Armeniaca Kernel Oil/Apricot Kernel Oil, Hexyl Cinnamal, Benzyl Alcohol, Linalool, Amyl Cinnamal, F.I.L. D55489/4"
T463,"Water, Dimethicone, Mineral Oil, Phenoxyethanol, Betaine, Polyacrylamide, Benzyl Alcohol, C13-14 Isoparaffin, Fragrance, Ethylhexylglycerin, Laureth-7, Histidine, Panthenyl Ethyl Ether, Panthenol"
T465,"Cyclotetrasiloxane, Isododecane, C12-15 Alkyl Benzoate, Argania Spinosa Kernel Oil, Theobroma Cacao (Cocoa) Seed Butter, Cocos Nucifera (Coconut) Oil, Persea Gratissima (Avocado) Oil, Phenyl Trimethicone, Fragrance"
T467,"Cyclopentasiloxane, Cyclotetrasiloxane, Dimethiconol, Cocos Nucifera (Coconut) Oil, Gardenia Taitensis Flower Extract, Vanilla Planifolia Fruit Extract, Carthamus Tinctorius (Safflower) Seed Oil, Tocopheryl Acetate, Fragrance"
T469,"Cyclotetrasiloxane, Isododecane, C12-15 Alkyl Benzoate, Cocos Nucifera (Coconut) Oil, Bambusa Vulgaris Extract, Phenyl Trimethicone, Water (Aqua), Propylene Glycol, Fragrance"
T471,"Dimethicone, Isododecane, C12-15 Alkyl Benzoate, Biotin, Hydrolyzed Collagen, Hydrolyzed Wheat Protein, Phenyl Trimethicone, Water (Aqua), Fragrance (Parfum)."
T473,"Ingredients:Helianthus Annuus (Sunflower) Seed Oil, Isopropyl Palmitate, Ricinus Communs (Castor) Seed Oil, Octyldodecanol, Vitis Vinifera (Grape) Seed Oil, Fragrance (Parfum), Squaline, Butyrospermum Parkii (Shea) Butter*♥, Emblica Officinalis (Amla) Fruit, Tocopherol, Glycine Soja (Soybean) Oil"
T474,"Cocos Nucifera Oil/Coconut Oil, Olea Europaea Fruit Oil/Olive Oil, Glycine Soja Oil/Soybean Oil, Vitis Vinifera Seed Oil/Grapeseed Oil, Ricinus Communis Seed Oil/Castor Oil, Prunus Amygdalus Dulcis Oil/Sweet Almond Oil, Persea Gratissima Oil/Avocado Oil, Tocopherol/Vitamin E, Simmondsia Chinensis Seed Oil/Jojoba Oil, Argania Spinosa Kernel Oil/Argan Oil, Cyclopentasiloxane, Phenyl Trimethicone, C12-C15 Alkyl Benzoate, Fragrance, Alpha Isomethyl Ionone, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate, Geraniol Butylphenyl Methylpropional, D-Limonene, Linalool"
T475,"Helianthus Annuus (Sunflower) Seed Oil, Isopropyl Palmitate, Ricinus Communis (Castor) Seed Oil, Octyldodecanol, Hydrogenated Ethylhexyl Olinate, Fragrance (Parfum), Hydrogenated Olive Oil Unsaponifiables, Butyrospermum Parkii (Shea) Butter (Certified Organic Ingredient) (Fair Trade Ingredient), Cocos Nucifera (Coconut) Oil, Hibiscus Rosa-Sinensis Flower Extract, Squalane Schinziophyton Rautanenii (Manketti) Kernel Oil, Melia Azadirachita (Neem) Seed Oil, Brassica Campestris (Rapeseed) Seed Oil, Glycine Soja (Soybean) Oil, Tocopherol."
T477,"Cyclopentasiloxane, Cyclotetrasiloxane, Dimethiconol, C12-15 Alkyl Benzoate, Argania Spinosa Kernel Oil, Fragrance"
T481,"Olea Europaea (Olive) Fruit Oil, Carthamus Tinctorius (Safflower) Seed Oil, Fragrance (Parfum), Menthol, Mentha Piperita (Peppermint Oil, Cocos Nucifera (Coconut) Oil, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Camphor, Aloe Barbadensis Leaf Juice, Benzyl Benzoate, Geraniol, Limonene, Linalool."
T482,"Glycine Soja (Soybean) Oil, Ricinus Communis (Castor) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Mentha Piperita (Peppermint) Oil, Eucalyptus Globolus (Eucalyptus) Leaf Oil, Menthol, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cocos Nucifera (Coconut) Oil, Equisetum Arvense (Horsetail) Extract, Aloe Barbadensis Extract, Lavandula Angustifolia (Lavender) Oil, Triticum Vulgare (Wheat) Germ Oil, Carthamus Tinctorius (Safflower) Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Vitis Vinifera (Grape) Seed Oil, Benzyl Nicotinate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Oryza Sativa (Rice) Bran Oil, Tocopheryl Acetate, Biotin, Arctium Lappa (Burdock) Root Extract, Glycerin, Apium Graveolens (Celery) Seed Extract, Cholecalciferol (Vitamin D), Ascorbic Acid, Ocimum Basilicum (Basil) Oil, Pogostemon Cablin (Patchouli) Oil, Salvia Officinalis (Sage) Oil, Silica, Urtica Dioica (Nettle) Extract."
T483,"1041650 Fs6 Cyclopentasiloxane, Dimethiconol, Fragrance, Argania Spinosa Kernel Oil, Linalool, Hexyl Cinnamal, Tocopherol, Citronellol, Limonene, Benzyl Alcohol, Geraniol, Helianthus Annuus Seed Oil/ Sunflower Seed Oil, Ci 75130/ Beta-Carotene, F.I.L. D191742/1"
T484,"Helianthus Annuus (Sunflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Cocos Nucifera (Coconut) Oil, Parfum (Fragrance), Limonene, Nigella Sativa (Black Cumin) Seed Oil, Ricinus Communis (Castor) Seed Oil, Poly Linseed Oil), Tocopherol, Geraniol, Linalool, Citral, Isoeugenol, Citric Acid."
T485,"Cyclopentasiloxane, Dimethiconol, Isododecane, Simmondsia Chinensis (Jojoba) Seed Oil, Persea Gratissima (Avocado) Oil, Fragrance."
T486,"C13-14 Isoalkane, Dimethiconol, C10-11 Isoalkane, Argania Spinosa (Argan) Kernel Oil, Keratin Amino Acids, Glycine Soja (Soybean) Oil, Vitis Vinifera (Grape) Seed Oil, Citrus Aurantium Dulcis (Orange) Oil, Tocopherol, Aqua/Water/Eau, Butylene Glycol, Phenoxyethanol, Ethylhexylglycerin, Citral, Limonene, Linalool, Ci 26100 (Red 17), Ci 47000 (Yellow 11)"
T487,"Isopropyl Myristate, Ethylhexyl Palmitate, Sesamium Indicum (Sesame) Seed Oil, C13-15 Alkane, Fragrance (Parfum), Isododecane, Tocopherol, Coumarin."
T488,"Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glycine Soja (Soybean) Oil, Mentha Piperita (Peppermint) Oil"
T490,"Aqua/Water/Eau, Glycerin, Gardenia Taitensis (Monoi) Flower Extract, Cocos Nucifera (Coconut) Oil, Argania Spinosa (Argan) Kernel Oil, Vaccinium (Bilberry) Myrtillus Fruit Extract, Linum Usitatissimum (Linseed) Seed Oil, Cetrimonium Chloride, Polysorbate 20, Ppg-3 Myristyl Ether, Benzoic Acid, Disodium Edta, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Dehydroacetic Acid, Silicone Quaternium-22, Sodium Hydroxide, Citric Acid, Parfum/Fragrance, Coumarin, Hexyl Cinnamal, Limonene"
T492,"Isopropyl Myristate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Caprylic/Capric Triglyceride, Persea Grafissima (Avocado) Oil, Mentha Piperita (Peppermint) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Cocos Nucifera (Coconut) Oil, Argania Spinosa (Argan) Kemel Oil, Carthamus Tinctorius (Safflower) Seed Oil, Crambe Abyssinica (Abyssinian) Seed Oil, Sesamum Indicum (Sesame) Seed Oil, Hamamelis Virginiana (Witch Hazel) Bark/Leaf/Twig Extract, Aloe Barbadensis Leaf Extract, Peg-40 Hydrogenated Castor Oil, Vaccinium Myrtillus (Bilberry) Fruit/Leaf Extract, Saccharum Officinarum (Sugar Cane) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Zingiber Officinale (Ginger) Root Oil, Apium Graveolens (Celery) Seed Extract, Biotin, Tocopherol Acetate (Vitamin E), Menthol, Glycerin, Propylene Glycol, Fragrance (Parfum)."
T493,"Vitis Vinifera (Grape) Seed Oil, Glycine Soja (Soybean) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Ricinus Communis (Castor) Seed Oil, Simmondsia Chensis (Jojoba) Seed Oil, Mentha Piperita (Peppermint) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil, Menthol, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Rosmarinus Officinalis Leaf Extract, Helianthus Annuus (Sunfower) Seed Oil, Lavandula Angustifolia (Lavender) Oil, Trificum Vulgare (Wheat) Germ Oil, Cocos Nucifera (Coconut) Oil, Carthamus Tinctorius (Safflower) Seed Oil, Aloe Barbadensis Leaf Extract, Oenothera Biennis (Evening Primrose) Oil, Oryza Sativa (Rice) Bran Oil, Tocopheryl Acetate, Benzyl Nicolinate, Biofin Pogostemon Cabin (Patchouli) Leaf Oil, Ocimum Sanctum Leaf Oil, Salvia Officinalis (Sage) Oil, Apium Graveolens (Celery Seed) Extract, Equisetum Arvense (Horsetail) Extract, Arctium Lappa (Burdock Root) Extract, Utica Dioica (Nettle) Extract, Silica, Glycerin, Ascorbic Acid, Cholecalciferol (Vitamin D)."
T494,"Active Ingredients: Pyrithione Zinc 0.1%; Inactive Ingredients: Water, Niacinamide, Peg-40 Hydrogenated Castor Oil, Menthol, Mentha Piperita (Peppermint) Oil, Mentha Arvensis Leaf Oil, Phenoxyethanol, Caffeine, Bis-Peg/Ppg-16/16 Peg/Ppg-16/16 Dimethicone, Glycerin, Fragrance, Benzyl Alcohol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Panthenol, Tetrahydroxypropyl Ethylenediamine, Ethylhexylglycerin."
T495,"Helianthus Annuus (Sunflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Cocos Nucifera (Coconut) Oil, Parfum/ Fragrance, Butyrospermum Parkii (Shea) Butter, Orbignya Oleifera Seed Oil, Bertholletia Excelsa Seed Oil, Tocopherol, Limonene, Linalool, Benzyl Alcohol, Geraniol, Citronellol, Glycine Soja (Soybean) Oil, Citral, Citric Acid."
T498,"Water (Aqua, Eau), Glycerin, Pectin, Hydrolyzed Corn Starch, Polysorbate-20, Xanthan Gum, Hydroxyethylcellulose, Carrageenan, Fragrance (Parfum), *Orbignya Oleifera (Babassu) Oil, *Mauritia Flexuosa (Buriti) Fruit Oil, *Copaiferi Officinalis (Balsam Copaiba) Resin, *Astrocaryum Murumuru Seed Butter, Cocos Nucifera (Coconut) Oil, Punica Granatum (Pomegranate) Extract, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Honey (Mel, Miel), Persea Gratissima (Avocado) Oil, Phenoxyethanol, Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate, Caramel, Brown 1 *Certified Organic Ingredient"
T499,"Water (Eau), Peg-40 Hydrogenated Castor Oil, Butyrospermum Parkii (Shea) Butter*~, Honey (Miel), Yogurt Extract, Adansonia Digitata (Baobab) Seed Oil, Trichilia Emetica (Mafura) Seed Butter, Glycerin (Vegetable), Polyquaternium-11, Vp/Va Copolymer, Guar Hydroxypropyltrimonium Chloride, Cocamidopropyl Betaine, Citric Acid, Potassium Sorbate, Phenoxyethanol, Fragrance *Certified Organic Ingredient , ~ Fair Trade Ingredient Natural Ingredients May Vary In Color And Consistency. Tested On Our Family For Generations. Never On Animals."
T500,"Water (Aqua), Isobutane, Hydrofluorocarbon 152a, Vp/Va Copolymer, Hydrolyzed Elastin, Propane Polyquaternium-11, Polysorbate 20, Pvp, Polyquaternium-4, Fragrance (Parfum), Ppg-12-Peg-50 Lanolin, Olealkonium Chloride, Polyquaternium-7, Sodium Benzoate, Propylene Glycol, Cyclopentasiloxane, Glycerin, Sorbitol, Cocamidopropyl Betaine, Cyclohexasiloxane, Amyl Cinnamal, Benzyl Alcohol, Benzyl Benzoate, Citronellol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Linalool."
T501,"Water (Aqua), Isobutane, Hydrofluorocarbon 152a, Vp/Va Copolymer, Propane, Polyquaternium-11, Persea Gratissima (Avocado) Oil, Cocos Nucifera (Coconut) Oil, Polysorbate 20, Polyquaternium-4, Pvp, Sodium Benzoate, Fragrance, Ppg-12-Peg-50 Lanolin, Olealkonium Chloride, Polyquaternium-7, Disodium Edta, Sorbitol, Glycerin, Propylene Glycol, Cocamidopropyl Betaine, Sodium Chloride, Amyl Cinnamal, Benzyl Alcohol, Benzyl Benzoate, Citronellol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Linalool"
T502,"Aqua (Water, Eau), Polyquaternium-55, Cocamidopropyl Hydroxysultaine, Aloe Barbadensis Leaf Juice, Panthenol, Pvp, Hydroxypropyltrimonium Honey, Bambusa Vulgaris (Bamboo) Extract, Propanediol, Disodium Edta, Silk Amino Acids, Tocopheryl Acetate, Polysorbate 20, Ethylhexylglycerin, Oleth-20, Parfum (Fragrance), Glycereth-2 Cocoate, Phenoxyethanol, Sorbic Acid, Caramel, Benzoic Acid, Coumarin."
T505,"Water, Isobutane, Propane, Simmondsia Chinensis (Jojoba) Seed Oil, Fragrance, Glycerin, Polyquaternium-4, Cyclopentasiloxane, Phenoxyethanol, Lauramine Oxide, Cocamidopropyl Betaine, Peg/Ppg-18/18 Dimethicone, Caprylyl Glycol, 1,2-Hexanediol, Dimethiconol, Propylene Glycol, Disodium Edta, Ethylhexyl Salicylate"
T506,"Aqua/Water, Vp/Dmapa Acrylates Copolymer, Polysorbate 20, Cocamidopropyl Betaine, Fragrance/Parfum, Panthenyl Hydroxypropyl Steardimonium Chloride, Aloe Barbadensis Leaf Juice, Hydroxypropylgluconamide, Hydroxypropylammonium Gluconate, Vitis Vinifera (Grape) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin."
T507,"Aqua (Water), Propane, Vp/Va Copolymer, Butane, Isobutane, Peg-40 Hydrogenated Castor Oil, Sodium Benzoate, Ricinus Communis (Castor) Seed Oil, Trisiloxane, Panthenol, Behentrimonium Chloride, Isopropyl Alcohol, Fragrance"
T508,"Water (Aqua), Isobutane, Hydrofluorocarbon 152a, Vp/Va Copolymer, Propane, Polyquaternium-11, Persea Gratissima (Avocado) Oil, Cocos Nucifera (Coconut) Oil, Polysorbate 20, Polyquaternium-4, Pvp,Sodium Benzoate, Fragrance (Parfum), Ppg-12-Peg-50 Lanolin, Olealkoniumchloride, Polyquaternium-7, Disodium Edta, Sorbitol,Glycerin, Propylene Glycol, Cocamidopropyl Betaine, Sodium Chloride, Amyl Cinnamal, Benzyl Alcohol, Benzyl Benzoate, Citronellol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Linalool"
T509,"Water, Polyquaternium-55, Cocamidopropyl Hydroxysultaine, Aloe Barbadensis Leaf, Pvp, Tocopheryl Acetate, Citric Acid, Silk Amino Acids, Polysorbate 20, Ethylhexylglycerin, Oleth-20, Glycereth-2 Cocoate, Isostearamidopropyl Morpholine Lactate, Phenoxyethanol, Benzoic Acid, Disodium Edta, Fragrance (Parfum)."
T510,"Water (Aqua), Decyl Glucoside, Polyquaternium-55, Polysorbate 20, Pvp, Methyl Gluceth-20, Phenoxyethanol, Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate, Oleth-20, Honey, Aloe Barbadensis (Aloe Vera) Leaf Juice, Punica Granatum (Pomegranate) Fruit Extract, Punica Granatum Seed Oil, Pyrus Malus (Apple) Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Orbignya Oleifera Seed Oil, Butyrospermum Parkii (Shea) Butter, Silk Amino Acids, Panthenol, Quaternium-75, Disodium Edta, Tocopheryl Acetate, Citric Acid, Fragrance"
T512,"Water (Eau), Peg-40 Hydrogenated Castor Oil, Butyrospermum Parkii (Shea) Butter*~, Honey (Miel), Trichilia Emetica (Mafura) Seed Butter, Adansonia Digitata (Baobab) Seed Oil, Ficus Carica (Fig) Fruit/Leaf Extract, Glycerin (Vegetable/Vegetale), Polyquaternium-11, Propanediol, Vp/Va Copolymer, Guar Hydroxypropyltrimonium Chloride, Cocamidopropyl Betaine, Citric Acid, Potassium Sorbate, Phenoxyethanol, Fragrance (Parfum) *Certified Organic Ingredient, ~fair Trade Ingredient"
T515,"Hydrofluorocarbon 152a, Butane, Sd Alcohol 40-B (Alcohol Denat.), Vp/Va Copolymer, Zeolite, Aqua/Water/Eau, Aloe Barbadensis (Aloe Vera) Leaf Juice, Chondrus Crispus (Carrageenan) Extract, Gelidiella Acerosa (Algae) Extract, Lithothamnion Calcareum Extract, Parfum/Fragrance, Glycerin, Diphenylsiloxy Phenyl Trimethicone, C12-15 Alkyl Benzoate, Acetyl Triethyl Citrate, Peg/Ppg-17/18 Dimethicone, Peg/Ppg-15/15 Allyl Ether Acetate, Panthenol, Methoxycinnamidopropyl Hydroxysultaine, Triethyl Citrate, Edta, Benzoic Acid, Phenoxyethanol, Butylphenyl Methylpropional, Benzyl Salicylate, Limonene, Hydroxycitronellal, Linalool."
T517,"Aqua (Eau), Glycerin, Cetyl Alcohol, Stearamidodipropyl Dimethylamine, Glyceryl Stearate, Aloe Barbadensis Leaf Juice, Panthenol (Vitamin B5), Ananas Sativus (Pineapple) Extract, Cocos Nucifera (Coconut) Water, Cocos Nucifera (Coconut) Oil, Persea Gratissima (Avocado) Oil, Linum Usitatissimum (Linseed) Oil, Sodium Hyaluronate, Sodium Benzoate, Ethylhexylglycerin, Parfum*. *Our Scent Blend With Natural And/Or Essential Oils"
T518,"Water, Glycerin, Fragrance, Bis-Aminopropyl Dimethicone, Simmondsia Chinensis (Jojoba) Seed Oil, Cocos Nucifera (Coconut) Oil, Phenoxyethanol, Benzyl Alcohol, Polyacrylamide, Polyquaternium-11, C13-14 Isoparaffin, Polyacrylate Crosspolymer-9, Ethylhexylglycerin, Laureth-7"
T519,"Aloe Barbadensis Leaf Juice, Water (Aqua), Behentrimonium Chloride, Glycerin, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Macadamia Integrifolia Seed Oil, Cocos Nucifera (Coconut) Oil, Cocos Nucifera (Coconut) Water, Ppg-3 Benzyl Ether Myristate, Dodecane, Polyquaternium-47, Polysorbate 20, Polysorbate 60, Disodium Edta, Sodium Citrate, Sodium Hydroxide, Citric Acid, Phenoxyethanol, Ethylhexylglycerin, Fragrance (Parfum)."
